query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank	nprobe	truth_list_recall	candidates_visited	matching_candidates	database_fraction
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	4	0.0	797	3	0.026566666666666666
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	8	0.1	2344	17	0.07813333333333333
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	16	0.4	5186	31	0.17286666666666667
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	24	0.9	7800	52	0.26
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	32	0.9	11277	103	0.3759
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	48	1.0	20450	141	0.6816666666666666
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	64	1.0	30000	154	1.0
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	1	0.0	318	0	0.0106
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	2	0.2	674	2	0.022466666666666666
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	4	0.2	959	3	0.031966666666666664
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	8	0.4	2377	14	0.07923333333333334
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	16	0.8	4822	29	0.16073333333333334
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	24	1.0	7740	47	0.258
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	32	1.0	12457	78	0.41523333333333334
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	48	1.0	21600	127	0.72
27	0.0051333333333333335	rare	0.089107275	9	9	18	21	21	21	64	1.0	30000	154	1.0
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	1	0.1	356	2	0.011866666666666666
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	2	0.1	550	4	0.018333333333333333
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	4	0.1	1210	5	0.04033333333333333
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	8	0.5	2645	17	0.08816666666666667
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	16	0.7	5267	32	0.17556666666666668
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	24	0.9	8115	50	0.2705
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	32	0.9	11813	81	0.39376666666666665
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	48	1.0	21129	113	0.7043
28	0.0051333333333333335	rare	0.029591858	8	8	22	47	47	47	64	1.0	30000	154	1.0
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	1	0.4	114	62	0.0038
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	2	0.6	432	299	0.0144
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	4	0.8	955	492	0.03183333333333333
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	8	0.9	2236	1018	0.07453333333333333
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	16	1.0	4982	2853	0.16606666666666667
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	24	1.0	8233	4798	0.2744333333333333
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	32	1.0	12881	7818	0.4293666666666667
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	48	1.0	21481	12898	0.7160333333333333
29	0.6424666666666666	broad	0.007868588	5	2	5	16	16	16	64	1.0	30000	19274	1.0
30	0.0718	medium	0.03708005	7	3	8	12	12	12	1	0.1	318	13	0.0106
30	0.0718	medium	0.03708005	7	3	8	12	12	12	2	0.4	674	52	0.022466666666666666
30	0.0718	medium	0.03708005	7	3	8	12	12	12	4	0.7	1187	102	0.03956666666666667
30	0.0718	medium	0.03708005	7	3	8	12	12	12	8	0.9	2377	190	0.07923333333333334
30	0.0718	medium	0.03708005	7	3	8	12	12	12	16	1.0	6231	479	0.2077
30	0.0718	medium	0.03708005	7	3	8	12	12	12	24	1.0	9636	699	0.3212
30	0.0718	medium	0.03708005	7	3	8	12	12	12	32	1.0	13618	1018	0.45393333333333336
30	0.0718	medium	0.03708005	7	3	8	12	12	12	48	1.0	21457	1579	0.7152333333333334
30	0.0718	medium	0.03708005	7	3	8	12	12	12	64	1.0	30000	2154	1.0
31	0.0718	medium	0.06477392	7	2	13	14	14	14	1	0.3	318	13	0.0106
31	0.0718	medium	0.06477392	7	2	13	14	14	14	2	0.5	512	39	0.017066666666666667
31	0.0718	medium	0.06477392	7	2	13	14	14	14	4	0.6	1128	58	0.0376
31	0.0718	medium	0.06477392	7	2	13	14	14	14	8	0.8	2477	195	0.08256666666666666
31	0.0718	medium	0.06477392	7	2	13	14	14	14	16	1.0	5419	407	0.18063333333333334
31	0.0718	medium	0.06477392	7	2	13	14	14	14	24	1.0	8739	630	0.2913
31	0.0718	medium	0.06477392	7	2	13	14	14	14	32	1.0	12421	956	0.4140333333333333
