query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank	nprobe	truth_list_recall	candidates_visited	matching_candidates	database_fraction
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	2	0.9	322	208	0.010733333333333333
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	4	1.0	590	364	0.019666666666666666
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	8	1.0	1092	679	0.0364
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	16	1.0	2390	1252	0.07966666666666666
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	32	1.0	5813	3265	0.19376666666666667
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	48	1.0	8953	4853	0.29843333333333333
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	64	1.0	12106	6592	0.40353333333333335
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	96	1.0	21271	12107	0.7090333333333333
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	128	1.0	30000	19274	1.0
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	1	0.1	184	1	0.0061333333333333335
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	2	0.1	414	3	0.0138
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	4	0.4	841	6	0.028033333333333334
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	8	0.5	1484	9	0.049466666666666666
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	16	0.5	2584	13	0.08613333333333334
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	32	0.6	5340	41	0.178
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	48	0.8	8369	60	0.27896666666666664
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	64	0.9	12111	86	0.4037
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	96	1.0	20861	142	0.6953666666666667
24	0.0051333333333333335	rare	0.0436517	9	8	53	79	79	79	128	1.0	30000	154	1.0
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	1	0.3	204	75	0.0068
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	2	0.5	356	118	0.011866666666666666
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	4	0.6	639	220	0.0213
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	8	0.8	1257	558	0.0419
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	16	0.9	2303	833	0.07676666666666666
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	32	1.0	5601	1835	0.1867
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	48	1.0	8866	2635	0.2955333333333333
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	64	1.0	12225	3636	0.4075
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	96	1.0	20765	5837	0.6921666666666667
25	0.25583333333333336	broad	0.034157813	6	2	9	21	21	21	128	1.0	30000	7675	1.0
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	1	0.0	139	0	0.004633333333333333
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	2	0.0	323	1	0.010766666666666667
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	4	0.0	554	3	0.018466666666666666
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	8	0.1	1094	8	0.03646666666666667
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	16	0.3	2473	14	0.08243333333333333
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	32	0.4	5327	34	0.17756666666666668
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	48	0.9	8821	68	0.2940333333333333
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	64	0.9	12070	112	0.4023333333333333
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	96	1.0	20815	141	0.6938333333333333
26	0.0051333333333333335	rare	0.08127117	10	34	48	73	73	73	128	1.0	30000	154	1.0
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	1	0.1	184	1	0.0061333333333333335
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	2	0.1	330	1	0.011
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	4	0.2	562	2	0.018733333333333334
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	8	0.3	1253	6	0.04176666666666667
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	16	0.8	2494	16	0.08313333333333334
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	32	0.9	5060	27	0.16866666666666666
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	48	0.9	8666	50	0.28886666666666666
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	64	1.0	12560	70	0.4186666666666667
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	96	1.0	21282	126	0.7094
27	0.0051333333333333335	rare	0.10367036	9	14	31	60	60	60	128	1.0	30000	154	1.0
28	0.0051333333333333335	rare	0.07980639	8	14	39	128	128	128	1	0.2	153	2	0.0051
28	0.0051333333333333335	rare	0.07980639	8	14	39	128	128	128	2	0.3	305	3	0.010166666666666666
28	0.0051333333333333335	rare	0.07980639	8	14	39	128	128	128	4	0.3	636	5	0.0212
28	0.0051333333333333335	rare	0.07980639	8	14	39	128	128	128	8	0.3	1377	8	0.0459
28	0.0051333333333333335	rare	0.07980639	8	14	39	128	128	128	16	0.6	2799	13	0.0933
28	0.0051333333333333335	rare	0.07980639	8	14	39	128	128	128	32	0.8	5508	32	0.1836
28	0.0051333333333333335	rare	0.07980639	8	14	39	128	128	128	48	0.9	9075	54	0.3025
